Dataset,Row ID,text,TARGET,MIGRANTS,POC,LGBT+,MUSLIMS,WOMEN,JEWS,other,DISABLED
Multi_CONAN_Counterspeech,4174,Why do you say this and include people that haven't done anything wrong? Maybe you should consider that they are only human.,MIGRANTS,1,0,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,4510,"I believe that if we care enough about people with Down syndrome to give them equal opportunities in our society, we will also see the benefits that would accrue to us as a society from sharing the disadvantages that they face.",DISABLED,0,0,0,0,0,0,0.0,1.0
Multi_CONAN_Counterspeech,4465,"All people, no matter their race, are judged on the basis of their behavior and contribution to society.",POC,0,1,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,541,"No parent of any ethnicity would be happy to raise their children in the trailer parks, where there is neither drinking water nor electricity!",other,0,0,0,0,0,0,1.0,0.0
DIALO_CONAN_Counterspeech,7100,Women are human beings with rights and deserve respect. This is why I don't believe that they are objects to our society.,['WOMEN'],0,0,0,0,1,0,0.0,0.0
Multi_CONAN_Counterspeech,2190,Muslims have the same rights as anyone else.,MUSLIMS,0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,113,"The people coming to our country as refugees are not terrorists, in a lot of cases they're fleeing terrorism",['MUSLIMS'],0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,2526,"Islam is a religion, and it has been proven time and time again that its teachings do not threaten the very existence of Western civilization.",['MUSLIMS'],0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,1173,"Like all human people, some women are better than others at certain things, and this does not need fixing by men.",['WOMEN'],0,0,0,0,1,0,0.0,0.0
Multi_CONAN_Counterspeech,733,"I do not see why that would be offensive.? Please do walk your dog, it needs the exercise.",MUSLIMS,0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,1382,"So are you saying that because black people are different from whites, they are inferior? I would be interested in knowing which parameters you would use to measure this alleged 'inferiority'.",['POC'],0,1,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,289,"Being the ""chosen people"" has nothing to do with being or feeling better than others.",JEWS,0,0,0,0,0,1,0.0,0.0
Multi_CONAN_Counterspeech,4076,"Maybe it is better to argue that we are all in this together and not to target an entire group, for which there is no evidence of inherent violence at all, based on their skin.",POC,0,1,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,1411,"Jews are part of our society and they should be respected, we can't tolerate intolerance towards people with different beliefs.",['JEWS'],0,0,0,0,0,1,0.0,0.0
DIALO_CONAN_Counterspeech,1028,I believe that Jews just desire the same rights to practice their religion as anyone else.,['JEWS'],0,0,0,0,0,1,0.0,0.0
DIALO_CONAN_Counterspeech,3525,"This is a myth, immigrants are not taking our jobs. In fact, immigration has been a huge success story for the UK economy.",['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,5975,"What you're saying is that you want gay men to face many health and social negative consequences because of their isolation. It can increase the risk of mental health issues like depression, anxiety and suicide. Why should we do this to someone just because of what they do in their private life?",['LGBT+'],0,0,1,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,1147,Nonsense. Western societies are successful because they are inclusive.,MUSLIMS,0,0,0,1,0,0,0.0,0.0
Multi_CONAN_Counterspeech,3233,Sex is a positive for all human beings. We should try to promote equality.,LGBT+,0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,4388,"Representation is good. When there were no bisexual characters on tv, bisexual people couldn't recognize themselves in the media and this prevented them to feel validated and less ashamed. Now this problem doesn't exist anymore.",['LGBT+'],0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,4104,Who's going to make decisions about how men are supposed to be? You should reconsider your views on masculinity: you must think again if you think being straight is the only thing that makes a man.,['LGBT+'],0,0,1,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,4938,"We have to accept that everyone is different, and inclusion is what we should be working on.",LGBT+,0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,3141,Many survivors confessed that they were willing to provide their children with stories of the Holocaust but it was very difficult emotionally. They want to talk about the aspects of life for Jews during the time of the Holocaust to not forget what happened.,['JEWS'],0,0,0,0,0,1,0.0,0.0
DIALO_CONAN_Counterspeech,433,"Its patronising when it happens in certain contexts, for example sometimes it happens when a woman has already explained something then they explain it back to her as if she doesnt understand it. Its very frustrating!",['WOMEN'],0,0,0,0,1,0,0.0,0.0
DIALO_CONAN_Counterspeech,6755,"We should help them find a better life, not try to reject them. We have all the resources and the means to help everyone, the problem lies in how these resources are distributed, not in immigration.",['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,1832,There are very few transgender actors in films and almost no evidence of transgender characters according to GLAAD SRI index (at least for 2019). Gender discrimination in the mainstream movie industry is endemic and this is what cannot continue.,LGBT+,0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,7817,"The ""evidence"" of what you claim is not reliable at all. It can only be used as a evidence of a conspiracy theory that isnt' true.",['JEWS'],0,0,0,0,0,1,0.0,0.0
DIALO_CONAN_Counterspeech,676,"Considering all the criticisms of the state of Israel (however right or wrong, does not matter) I don't see how you can say that Jews are operating ""with impunity, free from criticism.""",['JEWS'],0,0,0,0,0,1,0.0,0.0
Multi_CONAN_Counterspeech,1674,"The majority of refugees are not bad people, they just want to get on in life in a country where they are not persecuted.",other,0,0,0,0,0,0,1.0,0.0
Multi_CONAN_Counterspeech,52,Replaced by what exactly? I think our population will be fine.,WOMEN,0,0,0,0,1,0,0.0,0.0
DIALO_CONAN_Counterspeech,5247,"Feminism has made it possible for women to choose between having a family, having a career, or balancing both. It's not always easy to manage, though.",['WOMEN'],0,0,0,0,1,0,0.0,0.0
DIALO_CONAN_Counterspeech,6272,"Do you know any Muslim? If you did, you would know they are an important minority in a country that already hosts a lot of different cultures and religions.",['MUSLIMS'],0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,4419,"In recent decades, wealth inequality has had an enormous growth and this means more people in poverty and more people that to turn to get by.",['POC'],0,1,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,5190,"As rightful guest workers, they have the right to be paid a price that is in accordance with the law.",['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,2719,Refugees are welcome. They are allowed to integrate and contribute to our society.,['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,7511,"And what about the spread of anti LGBT agenda in the UK? It seems to me that gay people are living their lives peacefully, while others spread hate and division everywhere.",['LGBT+'],0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,5028,Don't you think that migrants deserve to have a dignified life in our country? Banning certain nationalities is not the solution.,['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,318,"Actually health tourism is responsible for a minuscule amount of the NHS budget, maybe the problem is actually the underfunding of the healthcare system?",['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,1698,"I believe that a person's morality can and should be influenced by their own actions. In my opinion, having a moral compass is not affected by the person's complexion.",['POC'],0,1,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,1334,These assertions are neither true nor helpful and simply don't reflect reality as I've experienced it.,LGBT+,0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,428,How are you angry at people raising awareness for breast cancer?,['WOMEN'],0,0,0,0,1,0,0.0,0.0
DIALO_CONAN_Counterspeech,6860,Muslims are not a problem. Do you have any data to back up your claim?,['MUSLIMS'],0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,4015,This is simply not true and how can you say this about such a large group of people from all walks of life?,['MUSLIMS'],0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,5376,Are you implying that all Muslims are incompatible with Western culture? You should present some evidence to support this idea.,['MUSLIMS'],0,0,0,1,0,0,0.0,0.0
Multi_CONAN_Counterspeech,2025,"The problem is not with migrants, but with citizens' attitudes towards migration. How many people say that they would rather their child had a heart attack than to have a migrant in their home? How can problems be solved with such an attitude?",MIGRANTS,1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,6480,"Girls and women have a right to receive education, they can't be stereotyped as second class citizens.",['WOMEN'],0,0,0,0,1,0,0.0,0.0
DIALO_CONAN_Counterspeech,4300,This assumption is inaccurate and implies only an immigrant could've done it. It could have been anyone.,['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,1329,Fat people are not the ones responsible for your suffering and lack of access to basic healthcare services.,other,0,0,0,0,0,0,1.0,0.0
Multi_CONAN_Counterspeech,105,"Asylum seekers and refugees deserve our compassion, not condemnation.",MIGRANTS,1,0,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,4359,Do you know of any studies on this?,LGBT+,0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,4522,"If you yourself don't speak a second language, you shouldn't consider so negatively the people that also don't (the second language being English, in this case). Most refugees want to learn it to better integrate, but the government isn't funding enough language classes right now.",['MUSLIMS'],0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,6368,How can you think that the systematic extermination of more than 6 million Jews is a myth spread around by the media and academia? Or is it that the Holocaust denial is spread by extreme-right wingers who take advantage of division and hatred?,['JEWS'],0,0,0,0,0,1,0.0,0.0
DIALO_CONAN_Counterspeech,1276,Africans feel pain just as any other humans. We must respect their bodies like we respect ours.,['POC'],0,1,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,8175,There's no reason to assume that all Jewish people are the same and that all of them are bad. They deserve respect like anyone else.,['JEWS'],0,0,0,0,0,1,0.0,0.0
Multi_CONAN_Counterspeech,4222,"Not all Muslims are violent. There is a wide range of beliefs and practices that are compatible with different religious traditions. So, what you say is groundless.",MUSLIMS,0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,2839,"Gay people do exist in this country, and we respect their right to live and love who they want. However, I do not think that yours is an appropriate moral statement for our environment.",['LGBT+'],0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,2548,We are a country that is a mixture of different religions. You can be a Muslim and a British person. What you need is not discrimination but love.,['MUSLIMS'],0,0,0,1,0,0,0.0,0.0
Multi_CONAN_Counterspeech,202,"What about American Jewish philanthropists such as Julius Rosenwald, who built schools for Black children in the South during the 1930s or Nathan Strauss, who set up deposits to distribute milk to families in poor areas of New York? Or Adolphus Solomons and Clara Barton, that laid the foundation for the American Red Cross? And what about the Guggenheims, who established the Guggenheim Foundation to support artists in America? Should I continue?",JEWS,0,0,0,0,0,1,0.0,0.0
DIALO_CONAN_Counterspeech,925,Do you think it is true that the only reason that so many black people live in poverty is because they are mean? Can we blame a whole community because of the actions of a few individuals? It is a myth that black people are a problem.,['POC'],0,1,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,3772,They are not sick. They just want the same rights as anyone else.,LGBT+,0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,6432,Can you really say for sure that it will be hard to find a job?,['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,8236,"That is because Jews are a minority with their own characteristics, but they're humans like us, we have the same genetics.",['JEWS'],0,0,0,0,0,1,0.0,0.0
DIALO_CONAN_Counterspeech,7716,"No one gets free stuff, immigrants work hard to earn what they have and we should be proud of that.",['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,3049,"If they simply identify as men, then surely it is a man's business.",LGBT+,0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,404,There are powerful people who do corrupt or criminal things. There are powerful people who are Jewish. My point is that powerful people who are corrupt do not do these things BECAUSE they are Jewish. Its also that corruption is not exclusive to Jewish people in power.,['JEWS'],0,0,0,0,0,1,0.0,0.0
DIALO_CONAN_Counterspeech,5934,We welcome many migrants and refugees in the EU because it helps both our economy and society.,['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,3412,"Many muslims work hard to provide for their families. If we were to generalize the behaviour of some about all people, then we would be failing to understanding reality.",MUSLIMS,0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,1031,"Homosexuals are often persecuted for who they love, which is their own right. This is why the laws and punishments that you suggest are unjust.",['LGBT+'],0,0,1,0,0,0,0.0,0.0
